pro_img,brand_name,pro_desc,link,price
https://cdn.bike24.net/media/outlet-product-xs/i/p/9/5/14159_00_c.jpg?vf9793dac91b7edb2dd0aa8fab162b6d895eae9f5,,"RockShox Hardware Kit (Bushings) 6mm - Ario, MC3, MC3R, Pearl, Bar",https://www.bike24.com/p214159.html?q=rock+shox,"from €7,99"
https://cdn.bike24.net/media/outlet-product-xs/i/p/6/3/132436_00_c.jpg?vf9793dac91b7edb2dd0aa8fab162b6d895eae9f5,,RockShox TurnKey Damper Remote - 11.4015.306.020,https://www.bike24.com/p2132436.html?q=rock+shox," €38,90"
https://cdn.bike24.net/media/outlet-product-xs/i/p/6/0/130806_00_c.jpg?vf9793dac91b7edb2dd0aa8fab162b6d895eae9f5,,RockShox Spring Shaft Assy for Lyrik Coil,https://www.bike24.com/p2130806.html?q=rock+shox," €39,90"
https://cdn.bike24.net/media/outlet-product-xs/i/p/7/3/130537_00_c.jpg?vf9793dac91b7edb2dd0aa8fab162b6d895eae9f5,,RockShox Oil for Rear Shock 120ml,https://www.bike24.com/p2130537.html?q=rock+shox," €3,99"
https://cdn.bike24.net/media/outlet-product-xs/i/p/7/0/130107_00_c.jpg?vf9793dac91b7edb2dd0aa8fab162b6d895eae9f5,,RockShox Oil for Rear Shock 473ml,https://www.bike24.com/p2130107.html?q=rock+shox," €14,90"
https://cdn.bike24.net/media/outlet-product-xs/i/p/0/2/14220_00_c.jpg?vf9793dac91b7edb2dd0aa8fab162b6d895eae9f5,,"RockShox Hardware Kit (Bushings) 8mm - Monarch, Vivid, Ario",https://www.bike24.com/p214220.html?q=rock+shox," €8,99"
https://cdn.bike24.net/media/outlet-product-xs/i/p/3/2/14223_00_z.jpg?vf9793dac91b7edb2dd0aa8fab162b6d895eae9f5,,"RockShox Hardware Kit (Bushings) 10mm - Monarch, Vivid, Ario",https://www.bike24.com/p214223.html?q=rock+shox," €8,99"
https://cdn.bike24.net/media/outlet-product-xs/i/p/7/1/14217_00_c.jpg?vf9793dac91b7edb2dd0aa8fab162b6d895eae9f5,,"RockShox Hardware Kit (Bushings) 6mm - Monarch, Vivid, Ario",https://www.bike24.com/p214217.html?q=rock+shox," €8,99"
https://cdn.bike24.net/media/outlet-product-xs/i/p/5/2/130225_00_c.jpg?vf9793dac91b7edb2dd0aa8fab162b6d895eae9f5,,RockShox Motion Control DNA Damper Remote for Revelation RLT - 11.4015.544.120,https://www.bike24.com/p2130225.html?q=rock+shox," €67,90"
https://cdn.bike24.net/media/outlet-product-xs/i/p/3/8/132083_00_c.jpg?vf9793dac91b7edb2dd0aa8fab162b6d895eae9f5,,RockShox Motion Control DNA Damper for Revelation RLT from 2012 - 11.4015.544.110,https://www.bike24.com/p2132083.html?q=rock+shox," €59,90"
https://cdn.bike24.net/media/outlet-product-xs/i/p/4/8/108484_00_c.jpg?vf9793dac91b7edb2dd0aa8fab162b6d895eae9f5,,RockShox Remote Upgrade Kit - Turnkey 30mm Paragon Gold - 00.4318.002.008,https://www.bike24.com/p2108484.html?q=rock+shox," €63,90"
https://cdn.bike24.net/media/outlet-product-xs/i/p/8/4/130748_00_c.jpg?vf9793dac91b7edb2dd0aa8fab162b6d895eae9f5,,RockShox Mission Control DH Damper without Floodgate for Lyrik - 11.4015.544.160,https://www.bike24.com/p2130748.html?q=rock+shox," €106,90"
https://cdn.bike24.net/media/outlet-product-xs/i/p/1/3/130731_00_c.jpg?vf9793dac91b7edb2dd0aa8fab162b6d895eae9f5,,RockShox Motion Control DNA Damper Remote for Revelation RL - 11.4015.544.100,https://www.bike24.com/p2130731.html?q=rock+shox," €59,90"
https://cdn.bike24.net/media/outlet-product-xs/i/p/0/4/132740_00_c.jpg?vf9793dac91b7edb2dd0aa8fab162b6d895eae9f5,,RockShox Mission Control DH Damper with Floodgate for Lyrik - 11.4015.544.150,https://www.bike24.com/p2132740.html?q=rock+shox," €106,90"
https://cdn.bike24.net/media/outlet-product-xs/i/p/6/3/135436_00_c.jpg?vf9793dac91b7edb2dd0aa8fab162b6d895eae9f5,,RockShox Maxle Stealth MTB Thru Axle 15x100mm,https://www.bike24.com/p2135436.html?q=rock+shox," €28,90"
https://cdn.bike24.net/media/outlet-product-xs/i/p/2/2/14222_00_c.jpg?vf9793dac91b7edb2dd0aa8fab162b6d895eae9f5,,"RockShox Hardware Kit (Bushings) 9,5 mm - Monarch, Vivid, Ario",https://www.bike24.com/p214222.html?q=rock+shox," €12,90"
https://cdn.bike24.net/media/outlet-product-xs/i/p/5/8/129385_00_c.jpg?vf9793dac91b7edb2dd0aa8fab162b6d895eae9f5,,RockShox Pike Fork Oil 120ml 0W-30,https://www.bike24.com/p2129385.html?q=rock+shox," €6,79"
https://cdn.bike24.net/media/outlet-product-xs/i/p/4/5/130054_00_c.jpg?vf9793dac91b7edb2dd0aa8fab162b6d895eae9f5,,RockShox Pike Fork Oil 1000ml 0W-30,https://www.bike24.com/p2130054.html?q=rock+shox," €21,99"
